Gene,delta_correlation,Cancer
PLCD3,-0.012371728280017535,Endometrial
PLCE1,0.03910367153324923,Endometrial
PLCG1,0.5628594652607288,Endometrial
PLCG2,-0.020779509372500504,Endometrial
PLCH1,0.5126258531196631,Endometrial
PLCL1,-0.1736203297887623,Endometrial
PLCL2,0.6841241185053287,Endometrial
PLD1,0.3379583261670228,Endometrial
PLD2,0.022204907157966525,Endometrial
PLD3,0.9261255377771305,Endometrial
PLEC,0.35202530647839875,Endometrial
PLEK,0.5914654332695221,Endometrial
PLEKHA1,0.5266519257633673,Endometrial
PLEKHA2,0.5956116151072743,Endometrial
PLEKHA3,1.0263265361875589,Endometrial
PLEKHA4,0.5361862854535544,Endometrial
PLEKHA5,0.3054849342968834,Endometrial
PLEKHA6,0.1362491630735988,Endometrial
PLEKHA7,-0.04036572833947916,Endometrial
PLEKHA8,0.5756583236853542,Endometrial
PLEKHB2,0.5324072039989528,Endometrial
PLEKHF1,0.10800349438434187,Endometrial
PLEKHF2,0.5781788719119946,Endometrial
PLEKHG1,0.8834414444898198,Endometrial
PLEKHG2,0.26767732411936485,Endometrial
PLEKHG3,-0.1269531812019894,Endometrial
PLEKHJ1,0.13177621106497467,Endometrial
PLEKHM1,0.13840767657643888,Endometrial
PLEKHM2,0.18455637475920544,Endometrial
PLEKHO1,0.5197308405250773,Endometrial
PLEKHO2,0.26919927846617775,Endometrial
PLEKHS1,0.7078996032879961,Endometrial
PLG,-0.30630052422286447,Endometrial
PLGRKT,-0.030077746659003757,Endometrial
PLIN2,-0.04255330010964392,Endometrial
PLIN3,0.8758153320369325,Endometrial
PLIN4,-0.19441485652854806,Endometrial
PLK1,0.3599990263681733,Endometrial
PLLP,0.6338458717772616,Endometrial
PLOD1,-0.14096914705717678,Endometrial
PLOD2,0.6295887742536161,Endometrial
PLOD3,0.5103300068948053,Endometrial
PLP2,0.2684796970682955,Endometrial
PLPBP,0.058788965635982016,Endometrial
PLPP2,0.4119195131075911,Endometrial
PLPP3,-0.058663112165939446,Endometrial
PLPP6,0.31931849763585834,Endometrial
PLRG1,0.31228688688510814,Endometrial
PLS1,0.5149133147881662,Endometrial
PLS3,0.2532126610867893,Endometrial
PLSCR1,0.061107160238913494,Endometrial
PLSCR3,0.46652513990006617,Endometrial
PLTP,-0.07885184510264387,Endometrial
PLVAP,0.11420865147919501,Endometrial
PLXDC2,0.2556513857309053,Endometrial
PLXNA1,0.28520867808150374,Endometrial
PLXNB1,0.930113211110454,Endometrial
PLXNB2,0.6686729531011832,Endometrial
PLXNC1,0.07765850050711676,Endometrial
PLXND1,0.16753063991904443,Endometrial
PM20D2,0.021752538938688226,Endometrial
PMF1,0.6668638118780471,Endometrial
PML,0.376309694323091,Endometrial
PMM1,0.5826548791053012,Endometrial
PMM2,0.09326221440424776,Endometrial
PMPCA,0.4341017269271633,Endometrial
PMPCB,-0.14040099834653533,Endometrial
PMS1,0.2557799130196346,Endometrial
PMS2,0.5066391030730891,Endometrial
PMVK,0.6799922473543063,Endometrial
PNISR,0.17599624385057724,Endometrial
PNKD,0.6998225819944129,Endometrial
PNKP,0.31325655940795505,Endometrial
PNMA1,-0.10245610969387386,Endometrial
PNN,0.16428561920329013,Endometrial
PNO1,0.32341867675024594,Endometrial
PNP,0.3302342622706165,Endometrial
PNPLA2,0.3719445192762637,Endometrial
PNPLA6,0.31906075416158935,Endometrial
PNPLA8,0.4204438785966337,Endometrial
PNPO,0.24739633605119243,Endometrial
PNPT1,0.6245356189122252,Endometrial
POC1A,0.4789630583555484,Endometrial
POC1B,0.8960357456724208,Endometrial
POC1B-GALNT4,0.08774089233034155,Endometrial
POC5,0.9274909738645819,Endometrial
PODN,-0.10133536009917343,Endometrial
PODXL,0.5440552485402329,Endometrial
POF1B,0.4150657066272593,Endometrial
POFUT1,0.790244365997617,Endometrial
POFUT2,0.32332492353498665,Endometrial
POGK,0.5340630189833052,Endometrial
POGLUT1,0.07125820760304713,Endometrial
POGZ,0.8579710796812833,Endometrial
POLA1,0.3163659010784708,Endometrial
POLA2,0.8132936420707495,Endometrial
POLB,-0.07711878125682936,Endometrial
POLD1,0.5809808929710545,Endometrial
POLD2,0.6848340132036825,Endometrial
POLD3,0.7848105322450429,Endometrial
POLD4,0.4151678317102246,Endometrial
POLDIP2,0.6956482119429014,Endometrial
POLDIP3,0.7235747686221288,Endometrial
POLE,1.129432965085626,Endometrial
POLE3,0.0054295900720041645,Endometrial
POLE4,0.22429500774249728,Endometrial
POLG,-0.32148231788695686,Endometrial
POLG2,0.9012035408433967,Endometrial
POLI,1.0192529715956642,Endometrial
POLK,0.4179757586095715,Endometrial
POLL,0.3748957890811805,Endometrial
POLM,0.5970070537785923,Endometrial
POLR1A,0.15951039611484807,Endometrial
POLR1B,0.18503104657719127,Endometrial
POLR1C,0.6961560536298297,Endometrial
POLR1D,0.8090623466972562,Endometrial
POLR1E,0.708180037743822,Endometrial
POLR2A,0.6276553151983019,Endometrial
POLR2B,0.231748392726553,Endometrial
POLR2C,-0.004627047261330869,Endometrial
POLR2D,0.34042971272486156,Endometrial
POLR2E,0.058957021264829046,Endometrial
POLR2F,-0.19343554098884524,Endometrial
POLR2G,0.33941014765008165,Endometrial
POLR2H,0.039685324866841176,Endometrial
POLR2I,0.004483033757261251,Endometrial
POLR2J,0.25849628207057346,Endometrial
POLR2K,-0.02773861026443862,Endometrial
POLR2L,0.2546932244258775,Endometrial
POLR3A,0.3739739350553932,Endometrial
POLR3B,0.32709762534140374,Endometrial
POLR3C,0.4303083170155577,Endometrial
POLR3D,-0.34229391204407345,Endometrial
POLR3E,-0.044106152080055305,Endometrial
POLR3F,0.5340865083756559,Endometrial
POLR3GL,0.19919140106760058,Endometrial
POLR3H,0.22741750421228868,Endometrial
POLR3K,-0.11105232822284117,Endometrial
POLRMT,0.6271063726961954,Endometrial
POM121,0.4248620447221481,Endometrial
POM121C,0.6334340590018099,Endometrial
POMGNT1,0.28708998294389154,Endometrial
POMGNT2,0.43435669818798406,Endometrial
POMK,0.016330903709162625,Endometrial
POMP,0.1327089403667276,Endometrial
POMT1,0.5358624090646137,Endometrial
POMT2,0.13328316361833725,Endometrial
PON1,-0.20711568871369693,Endometrial
PON2,0.27827140716337107,Endometrial
PON3,-0.4615738193819217,Endometrial
POP1,0.36276068351562707,Endometrial
POP4,0.7103856237884036,Endometrial
POP5,0.2878029045517815,Endometrial
POP7,-0.5275926852889132,Endometrial
POR,0.36017935940692103,Endometrial
PORCN,-0.0023927808428857444,Endometrial
POSTN,0.11072888908520229,Endometrial
POT1,0.1666032320562848,Endometrial
POTEE,-0.2088139332345443,Endometrial
POTEF,0.06984207315945679,Endometrial
POTEI,-0.17021834889640064,Endometrial
POTEJ,-0.09360900079234302,Endometrial
POU2F1,0.7262032010109362,Endometrial
PPA1,0.34166825510041116,Endometrial
PPA2,0.31415740291840233,Endometrial
PPAT,0.468534186734961,Endometrial
PPBP,0.45452175964509683,Endometrial
PPCDC,0.6036557092074668,Endometrial
PPCS,0.11101518996498205,Endometrial
PPDPF,0.11733571284788685,Endometrial
PPFIA1,0.495676052647711,Endometrial
PPFIA2,0.19247663828296052,Endometrial
PPFIBP1,0.1342810538652237,Endometrial
PPFIBP2,0.2362721589031428,Endometrial
PPHLN1,0.8396414391408284,Endometrial
PPIA,0.6383836965662744,Endometrial
PPIB,-0.03625116567513853,Endometrial
PPIC,1.20413807721136,Endometrial
PPID,0.6836944079744233,Endometrial
PPIE,1.1353451832535955,Endometrial
PPIF,0.3264141869585911,Endometrial
PPIG,0.20556690824309176,Endometrial
PPIH,0.34346259444544436,Endometrial
PPIL1,0.10748383807910296,Endometrial
PPIL2,0.4546489491291057,Endometrial
PPIL3,-0.19251545235349765,Endometrial
PPIL4,-0.01515994109732055,Endometrial
PPIP5K1,0.04509487821511726,Endometrial
PPIP5K2,0.3562062464680147,Endometrial
PPL,0.09591434971577184,Endometrial
PPM1A,0.22138068263342564,Endometrial
PPM1B,0.8370620147562026,Endometrial
PPM1F,-0.35089184582026955,Endometrial
PPM1G,0.6120426353950514,Endometrial
PPM1H,0.22055206397019356,Endometrial
PPM1K,0.046891365515647654,Endometrial
PPM1L,1.1842256815036158,Endometrial
PPME1,0.6143072946185201,Endometrial
PPOX,0.8056432208279077,Endometrial
PPP1CA,0.5534309379584585,Endometrial
PPP1CB,0.23460685038684076,Endometrial
PPP1CC,0.5194715909373776,Endometrial
PPP1R10,-0.2727736377454519,Endometrial
PPP1R11,-0.008113035632055177,Endometrial
PPP1R12A,0.5263499900674808,Endometrial
PPP1R12B,0.1769157000633701,Endometrial
PPP1R12C,0.2567721738298535,Endometrial
PPP1R13B,0.4806490953702382,Endometrial
PPP1R13L,0.8701220751568892,Endometrial
PPP1R14A,-0.08945843252038044,Endometrial
PPP1R14B,0.4909515485835566,Endometrial
PPP1R14C,0.9705744513748636,Endometrial
PPP1R16A,0.6168436378260674,Endometrial
PPP1R18,0.5202207177670174,Endometrial
PPP1R1B,0.4695554115121714,Endometrial
PPP1R2,0.35101443889974443,Endometrial
PPP1R21,0.289230490859404,Endometrial
PPP1R35,0.5272436203253813,Endometrial
PPP1R37,-0.06567012206884132,Endometrial
PPP1R3D,0.8078362609504,Endometrial
PPP1R3G,0.26510878453891984,Endometrial
PPP1R7,0.29788780528503245,Endometrial
PPP1R8,0.5243576913868742,Endometrial
PPP1R9A,0.2514865307382188,Endometrial
PPP1R9B,0.4887854911812557,Endometrial
PPP2CA,0.5178549972830689,Endometrial
PPP2CB,0.9907403579337332,Endometrial
PPP2R1A,-0.013469573238186892,Endometrial
PPP2R1B,-0.002806814207650943,Endometrial
PPP2R2A,0.2976828857754736,Endometrial
PPP2R2D,0.14666585814035255,Endometrial
PPP2R3A,0.3256029963045403,Endometrial
PPP2R3C,-0.09037446309400221,Endometrial
PPP2R5A,0.3373043293750018,Endometrial
PPP2R5B,0.0814025447138314,Endometrial
PPP2R5C,0.23684105201064565,Endometrial
PPP2R5D,0.048625610643956874,Endometrial
PPP2R5E,0.5869614472834574,Endometrial
PPP3CA,-0.0467624042327246,Endometrial
PPP3CB,0.36510651454558435,Endometrial
PPP3CC,1.0266408011641712,Endometrial
PPP3R1,-0.35176428108728275,Endometrial
PPP4C,0.11088936921736428,Endometrial
PPP4R1,0.7193408311538296,Endometrial
PPP4R2,0.0497945755546057,Endometrial
PPP4R3A,0.8008127389159705,Endometrial
PPP4R3B,0.12993176969949366,Endometrial
PPP5C,0.5779029053627317,Endometrial
PPP6C,0.6309649602719014,Endometrial
PPP6R1,0.9192668501519612,Endometrial
PPP6R2,0.5039007781235999,Endometrial
PPP6R3,0.52736460862653,Endometrial
PPT1,0.5336687501183583,Endometrial
PPTC7,0.18290454579959375,Endometrial
PPWD1,0.09601360132077252,Endometrial
PQBP1,0.31057832565319654,Endometrial
PQLC1,0.21970034581209347,Endometrial
PRAF2,0.4341756810901811,Endometrial
PRAG1,0.6426368172331167,Endometrial
PRAM1,-0.056454272884605416,Endometrial
PRAME,0.6977907342150567,Endometrial
PRC1,0.8090520565258504,Endometrial
PRCC,0.7761358358586841,Endometrial
PRCP,0.062412959591861994,Endometrial
PRDM10,0.09608534239913158,Endometrial
PRDM11,0.048514856502340664,Endometrial
PRDM2,-0.31349976347583447,Endometrial
PRDX1,1.0061791189884395,Endometrial
PRDX2,0.3710873224802883,Endometrial
PRDX3,0.7397121152479265,Endometrial
PRDX4,0.333924916286433,Endometrial
PRDX5,0.5785243175911274,Endometrial
PRDX6,0.938523068945377,Endometrial
PREB,0.10744472221866788,Endometrial
PRELP,0.17955247185860557,Endometrial
PREP,0.4595023277675029,Endometrial
PREPL,-0.033228991618745596,Endometrial
PREX1,0.06275602976962513,Endometrial
PREX2,0.3781531013955606,Endometrial
PRF1,-0.15176180918790372,Endometrial
PRG2,0.24933968759706426,Endometrial
PRG4,0.42783665985879826,Endometrial
PRICKLE2,-0.18991595289412122,Endometrial
PRICKLE3,0.10473911197494654,Endometrial
PRIM1,0.4373528814733419,Endometrial
PRIM2,0.6911979918128378,Endometrial
PRKAA1,0.7405993606761013,Endometrial
PRKAA2,0.5579405178494597,Endometrial
PRKAB1,0.5765796802291202,Endometrial
PRKAB2,0.5908173228105047,Endometrial
PRKACA,0.5279323936041977,Endometrial
PRKACB,0.8662629817548448,Endometrial
PRKACG,0.30227121328614115,Endometrial
PRKAG1,-0.13918558735120803,Endometrial
PRKAG2,0.0812791188003315,Endometrial
PRKAR1A,0.24869632923453366,Endometrial
PRKAR1B,-0.12829177563426258,Endometrial
PRKAR2A,0.5367875193542565,Endometrial
PRKAR2B,0.43120534565386937,Endometrial
PRKCA,-0.037773140502960545,Endometrial
PRKCB,-0.0920153828223883,Endometrial
PRKCD,0.31262980696580034,Endometrial
PRKCE,0.06587110288439879,Endometrial
PRKCH,0.1954684533349954,Endometrial
PRKCI,0.8796891516223191,Endometrial
PRKCQ,-0.027086221371017793,Endometrial
PRKCSH,0.38745439002044213,Endometrial
PRKCZ,-0.052300493716678664,Endometrial
PRKD1,0.07474081470660998,Endometrial
PRKD2,0.6370789675596434,Endometrial
PRKD3,0.38627538515812754,Endometrial
PRKDC,0.2241517594937507,Endometrial
PRKG1,0.5777766765319937,Endometrial
PRKN,0.6065024548899526,Endometrial
PRKRA,0.7970348013718351,Endometrial
PRKRIP1,0.6946856745514494,Endometrial
PRKX,0.5216704577043796,Endometrial
PRMT1,0.30249296292159034,Endometrial
PRMT2,0.24989649795204372,Endometrial
PRMT3,0.6885924837369978,Endometrial
PRMT5,0.12300163577659873,Endometrial
PRMT6,0.06704994327032521,Endometrial
PRMT7,-0.01084296863473408,Endometrial
PRMT9,0.5878290569818542,Endometrial
PRNP,0.2522475416832607,Endometrial
PROC,-0.5016492797439162,Endometrial
PROCR,0.37095265213797063,Endometrial
PRODH,0.8056455105017444,Endometrial
PROM1,0.5643812698775469,Endometrial
PROM2,0.7119886011592121,Endometrial
PROS1,-0.16536748261076,Endometrial
PROSER1,0.20259823745411745,Endometrial
PROSER2,0.41516285508500195,Endometrial
PROX1,0.8078371702799237,Endometrial
PROZ,-0.9339129185589843,Endometrial
PRPF18,0.1456846399006751,Endometrial
PRPF19,0.13692775757896752,Endometrial
PRPF3,0.1884120775095407,Endometrial
PRPF31,-0.08434113394340098,Endometrial
PRPF38A,0.017564614403653617,Endometrial
PRPF38B,-0.0599267834682935,Endometrial
PRPF39,0.19457626194313737,Endometrial
PRPF4,0.12332137765288428,Endometrial
PRPF40A,0.4717773679757264,Endometrial
PRPF40B,0.5328798755889306,Endometrial
PRPF4B,0.28664196023623484,Endometrial
PRPF6,0.49755832848310066,Endometrial
PRPF8,0.35702955051859775,Endometrial
PRPH,-0.3363888595242514,Endometrial
PRPS1,-0.24569752964441316,Endometrial
PRPS2,0.1265880588209516,Endometrial
PRPSAP1,1.04934435435369,Endometrial
PRPSAP2,0.12479986522222264,Endometrial
PRR12,0.6733889829879127,Endometrial
PRR14,-0.16175522851168933,Endometrial
PRR14L,0.7583343885236806,Endometrial
PRR15,0.31696505324349955,Endometrial
PRR15L,0.04532995070754392,Endometrial
PRR3,0.36079267632018097,Endometrial
PRR36,0.5768940022557046,Endometrial
PRR5-ARHGAP8,0.39961377233040885,Endometrial
PRR9,0.0959320931819877,Endometrial
PRRC1,-0.027532530768515695,Endometrial
PRRC2A,1.0431034872107539,Endometrial
PRRC2B,0.5885889850606711,Endometrial
PRRC2C,0.725887999293464,Endometrial
PRRX1,0.46850485880249254,Endometrial
PRRX2,-0.10550936636979147,Endometrial
PRSS2,0.28767921360557835,Endometrial
PRSS22,0.15145933205551565,Endometrial
PRSS23,0.7741804820027558,Endometrial
PRSS8,0.15940862204908146,Endometrial
PRTFDC1,0.24640711596205878,Endometrial
PRTN3,0.5423755380771877,Endometrial
PRUNE1,0.7104535155741697,Endometrial
PRUNE2,0.05363742491314594,Endometrial
PSAP,0.09673586770032805,Endometrial
PSAT1,0.7034426811678174,Endometrial
PSD3,0.16044950594198315,Endometrial
PSD4,0.3971198893948226,Endometrial
PSEN1,0.05020228894972173,Endometrial
PSEN2,0.023868538110884185,Endometrial
PSIP1,0.45950345537203624,Endometrial
PSMA1,-0.14406195819879813,Endometrial
PSMA2,0.7274539591114613,Endometrial
PSMA3,0.25344366911490457,Endometrial
PSMA4,0.32994293739184355,Endometrial
PSMA5,0.63946237088854,Endometrial
PSMA6,0.25004521037799765,Endometrial
PSMA7,0.4129881104548794,Endometrial
PSMB1,0.6900349154129987,Endometrial
PSMB10,0.4509140775383165,Endometrial
PSMB2,0.4315690485098104,Endometrial
PSMB3,0.000911093913397846,Endometrial
PSMB4,0.28041233778730923,Endometrial
PSMB5,-0.39530668926062384,Endometrial
PSMB6,-0.4058869865458587,Endometrial
PSMB7,0.6569477317946404,Endometrial
PSMB8,1.0161442047493847,Endometrial
PSMB9,0.45864426727347435,Endometrial
PSMC1,0.28777558635266176,Endometrial
PSMC2,0.22841517645794107,Endometrial
PSMC3,0.4300855594668882,Endometrial
PSMC4,0.7714903372358323,Endometrial
PSMC5,-0.12545682042800738,Endometrial
PSMC6,0.534675368342139,Endometrial
PSMD1,-0.21384526884838392,Endometrial
PSMD10,0.21763201544361324,Endometrial
PSMD11,0.18212799960613738,Endometrial
PSMD12,0.6123721824140219,Endometrial
PSMD13,-0.23104496308389472,Endometrial
PSMD14,0.27132588022666326,Endometrial
PSMD2,-0.009445289407650437,Endometrial
PSMD3,0.16414129225573343,Endometrial
PSMD4,0.3521081836141986,Endometrial
PSMD5,0.2936545261811026,Endometrial
PSMD6,0.03219629398191043,Endometrial
PSMD7,0.40652881241210764,Endometrial
PSMD8,-0.17344361777745262,Endometrial
PSMD9,0.5791284039722427,Endometrial
PSME1,0.38655319632239615,Endometrial
PSME2,0.28091689021180866,Endometrial
PSME3,0.5719840682767863,Endometrial
PSME4,0.3491990520634581,Endometrial
PSMF1,-0.25368995619316803,Endometrial
PSMG1,0.8687830084006762,Endometrial
PSMG2,0.18959882184849267,Endometrial
PSMG3,0.20569583177964218,Endometrial
PSMG4,0.18192587437661825,Endometrial
PSPC1,0.2659519840044896,Endometrial
PSPH,0.4802472106024481,Endometrial
PSTPIP1,0.0552647499454757,Endometrial
PSTPIP2,0.6260781229242285,Endometrial
PTAR1,0.4979951518762358,Endometrial
PTBP1,-0.21793834339806653,Endometrial
PTBP2,0.32740321858023375,Endometrial
PTBP3,0.49712597344010323,Endometrial
PTCD3,0.007207062484755944,Endometrial
PTDSS1,0.1125905202587678,Endometrial
PTDSS2,0.2970387856726537,Endometrial
PTEN,0.04201877130996845,Endometrial
PTER,0.3648921224128701,Endometrial
PTGDS,-0.10959205606192401,Endometrial
PTGES,-0.22535833223192192,Endometrial
PTGES2,0.436829186065377,Endometrial
PTGES3,0.6300416580834356,Endometrial
PTGFRN,0.15008681218578196,Endometrial
PTGIS,0.14431587168759408,Endometrial
PTGR1,0.1504814999371823,Endometrial
PTGR2,-0.11192845628077408,Endometrial
PTGS1,0.06539161032431662,Endometrial
PTGS2,0.9344961599786457,Endometrial
PTK2,0.17870945869829358,Endometrial
PTK2B,0.5591798520699538,Endometrial
PTK7,0.24579691025447792,Endometrial
PTMA,0.02135876228517941,Endometrial
PTMS,0.7819641250152558,Endometrial
PTN,-0.007111686988699795,Endometrial
PTOV1,0.0476978372260603,Endometrial
PTP4A1,0.33945243610017634,Endometrial
PTP4A2,-0.39017353763978996,Endometrial
PTPA,0.37537938001317545,Endometrial
PTPMT1,0.8904688289479195,Endometrial
PTPN1,0.6778889600396611,Endometrial
PTPN11,-0.10254063917103456,Endometrial
PTPN12,0.43116898287068095,Endometrial
PTPN13,-0.0431505492673826,Endometrial
PTPN14,0.44429814939199863,Endometrial
PTPN18,0.2329325941669803,Endometrial
PTPN2,0.45258883220121093,Endometrial
PTPN23,0.46634900607328533,Endometrial
PTPN3,0.48256055400916625,Endometrial
PTPN6,0.5881892949350576,Endometrial
PTPN7,0.48500700851015566,Endometrial
PTPN9,0.6202765456616715,Endometrial
PTPRA,0.4956111607346909,Endometrial
PTPRC,0.16905860105799742,Endometrial
PTPRE,0.6857172362514766,Endometrial
PTPRF,0.46649452024119364,Endometrial
PTPRG,0.9916751785467051,Endometrial
PTPRJ,0.43830327819273285,Endometrial
PTPRK,0.32140216160186713,Endometrial
PTPRM,0.5694651881943343,Endometrial
PTPRS,0.1554535066715041,Endometrial
PTPRU,-0.2669633868502682,Endometrial
PTRH1,-0.014986893497123621,Endometrial
PTRH2,0.34822263543207627,Endometrial
PTRHD1,-0.06926319384008922,Endometrial
PTS,0.8569556955018962,Endometrial
PTTG1IP,0.37499483477268186,Endometrial
PTX3,0.15814686800957825,Endometrial
PUDP,0.8983551315570505,Endometrial
PUF60,0.36382330053021966,Endometrial
PUM1,0.09573394579207883,Endometrial
PUM2,0.6386672191275838,Endometrial
PUM3,-0.26071949908004854,Endometrial
PURA,-0.044134033310208765,Endometrial
PURB,0.6488370101648168,Endometrial
PUS1,0.5918537155483727,Endometrial
PUS10,0.6158822334492193,Endometrial
PUS3,0.28578123601192684,Endometrial
PUS7,0.29071913336728716,Endometrial
PUS7L,0.3715591955963155,Endometrial
PVR,0.7468642307572975,Endometrial
PWP1,0.7389487615291996,Endometrial
PWP2,0.016055755072925226,Endometrial
PWWP2A,0.15550527285238624,Endometrial
PWWP2B,0.4397435402194926,Endometrial
PXDN,0.08934013881080427,Endometrial
PXK,-0.06209638928235661,Endometrial
PXMP2,0.6277005792698389,Endometrial
PXN,0.3761490232274727,Endometrial
PYCARD,0.3376817191817985,Endometrial
PYCR1,0.7698226449810743,Endometrial
PYCR2,0.288969115078554,Endometrial
PYCR3,0.919093098399652,Endometrial
PYGB,0.544938372347619,Endometrial
PYGL,-0.18954180516954533,Endometrial
PYGM,-0.03567494464692933,Endometrial
PYGO1,0.9536445348853765,Endometrial
PYGO2,0.5202554457553973,Endometrial
